iter	Passed	Remaining
7469	196838	66666
7470	196862	66639
7471	196888	66613
7472	196912	66586
7473	196940	66560
7474	196967	66534
7475	196989	66506
7476	197016	66480
7477	197041	66453
7478	197065	66426
7479	197092	66400
7480	197118	66373
7481	197145	66347
7482	197170	66320
7483	197199	66295
7484	197227	66269
7485	197255	66243
7486	197282	66217
7487	197309	66191
7488	197331	66163
7489	197358	66137
7490	197382	66110
7491	197406	66083
7492	197433	66057
7493	197458	66030
7494	197482	66003
7495	197507	65976
7496	197530	65948
7497	197557	65922
7498	197583	65896
7499	197610	65870
7500	197634	65842
7501	197661	65817
7502	197686	65790
7503	197712	65763
7504	197737	65736
7505	197766	65711
7506	197794	65685
7507	197817	65658
7508	197847	65633
7509	197873	65606
7510	197898	65579
7511	197926	65554
7512	197953	65527
7513	197980	65501
7514	198005	65475
7515	198034	65449
7516	198058	65422
7517	198085	65396
7518	198109	65369
7519	198136	65342
7520	198161	65315
7521	198187	65289
7522	198215	65263
7523	198242	65237
7524	198272	65212
7525	198303	65187
7526	198331	65161
7527	198360	65136
7528	198384	65109
7529	198408	65082
7530	198435	65055
7531	198464	65030
7532	198490	65004
7533	198516	64977
7534	198544	64951
7535	198567	64924
7536	198592	64897
7537	198620	64871
7538	198644	64844
7539	198673	64819
7540	198698	64792
7541	198725	64766
7542	198756	64741
7543	198781	64714
7544	198802	64686
7545	198827	64659
7546	198851	64632
7547	198877	64606
7548	198901	64579
7549	198925	64551
7550	198954	64526
7551	198976	64498
7552	199005	64473
7553	199033	64447
7554	199057	64420
7555	199083	64393
7556	199110	64367
7557	199139	64342
7558	199164	64315
7559	199190	64289
7560	199220	64263
7561	199247	64237
7562	199272	64211
7563	199303	64186
7564	199328	64159
7565	199354	64132
7566	199380	64106
7567	199411	64081
7568	199433	64053
7569	199456	64026
7570	199479	63999
7571	199502	63971
7572	199526	63944
7573	199549	63917
7574	199575	63890
7575	199601	63863
7576	199628	63837
7577	199654	63811
7578	199679	63784
7579	199707	63758
7580	199733	63732
7581	199759	63705
7582	199787	63680
7583	199811	63653
7584	199836	63626
7585	199862	63599
7586	199889	63573
7587	199917	63547
7588	199943	63521
7589	199969	63494
7590	199996	63468
7591	200018	63441
7592	200042	63413
7593	200063	63386
7594	200093	63360
7595	200119	63334
7596	200144	63307
7597	200173	63281
7598	200200	63255
7599	200221	63227
7600	200251	63202
7601	200281	63177
7602	200306	63150
7603	200330	63123
7604	200356	63097
7605	200382	63070
7606	200407	63044
7607	200433	63017
7608	200459	62991
7609	200484	62964
7610	200505	62936
7611	200534	62910
7612	200561	62884
7613	200592	62859
7614	200617	62832
7615	200645	62807
7616	200672	62781
7617	200695	62753
7618	200720	62726
7619	200748	62701
7620	200773	62674
7621	200800	62648
7622	200822	62620
7623	200850	62594
7624	200872	62566
7625	200896	62539
7626	200921	62512
7627	200947	62486
7628	200975	62460
7629	201003	62434
7630	201027	62407
7631	201052	62381
7632	201077	62354
7633	201104	62328
7634	201130	62301
7635	201155	62274
7636	201180	62248
7637	201203	62220
7638	201229	62194
7639	201251	62166
7640	201279	62140
7641	201301	62113
7642	201326	62086
7643	201355	62060
7644	201384	62035
7645	201410	62009
7646	201437	61982
7647	201466	61957
7648	201490	61930
7649	201517	61904
7650	201540	61876
7651	201562	61849
7652	201587	61822
7653	201611	61795
7654	201635	61768
7655	201663	61742
7656	201687	61715
7657	201710	61687
7658	201737	61661
7659	201760	61634
7660	201784	61607
7661	201815	61582
7662	201843	61556
7663	201868	61529
7664	201894	61503
7665	201920	61477
7666	201949	61451
7667	201975	61424
7668	202001	61398
7669	202027	61372
7670	202053	61345
7671	202078	61318
7672	202099	61291
7673	202124	61264
7674	202147	61236
7675	202174	61210
7676	202200	61184
7677	202223	61156
7678	202248	61130
7679	202274	61103
7680	202297	61076
7681	202327	61051
7682	202352	61024
7683	202373	60996
7684	202398	60969
7685	202421	60942
7686	202445	60915
7687	202469	60888
7688	202492	60860
7689	202515	60833
7690	202544	60808
7691	202568	60780
7692	202593	60754
7693	202619	60728
7694	202647	60701
7695	202675	60676
7696	202696	60648
7697	202725	60622
7698	202749	60595
7699	202778	60570
7700	202805	60544
7701	202829	60516
7702	202852	60489
7703	202878	60463
7704	202903	60436
7705	202929	60410
7706	202956	60384
7707	202981	60357
7708	203005	60330
7709	203030	60303
7710	203054	60276
7711	203082	60250
7712	203110	60224
7713	203134	60197
7714	203160	60171
7715	203188	60145
7716	203213	60118
7717	203240	60092
7718	203263	60065
7719	203289	60038
7720	203318	60013
7721	203348	59988
7722	203374	59961
7723	203399	59935
7724	203423	59907
7725	203447	59880
7726	203470	59853
7727	203492	59826
7728	203515	59798
7729	203543	59772
7730	203570	59746
7731	203595	59720
7732	203623	59693
7733	203646	59666
7734	203679	59642
7735	203713	59618
7736	203742	59592
7737	203777	59569
7738	203805	59542
7739	203839	59519
7740	203870	59493
7741	203897	59467
7742	203926	59442
7743	203953	59416
7744	203986	59391
7745	204016	59366
7746	204042	59340
7747	204071	59314
7748	204101	59289
7749	204129	59263
7750	204164	59239
7751	204192	59213
7752	204218	59187
7753	204247	59161
7754	204276	59136
7755	204302	59109
7756	204326	59082
7757	204354	59056
7758	204385	59031
7759	204413	59005
7760	204437	58979
7761	204462	58952
7762	204486	58925
7763	204511	58898
7764	204536	58871
7765	204560	58844
7766	204587	58818
7767	204611	58791
7768	204639	58765
7769	204664	58739
7770	204689	58712
7771	204715	58685
7772	204741	58659
7773	204774	58635
7774	204804	58609
7775	204834	58584
7776	204858	58557
7777	204889	58532
7778	204918	58506
7779	204949	58481
7780	204977	58455
7781	205008	58430
7782	205045	58407
7783	205070	58380
7784	205097	58354
7785	205125	58328
7786	205155	58303
7787	205188	58278
7788	205220	58254
7789	205248	58228
7790	205271	58201
7791	205301	58175
7792	205327	58149
7793	205352	58122
7794	205378	58096
7795	205406	58070
7796	205435	58044
7797	205464	58019
7798	205486	57991
7799	205510	57964
7800	205535	57937
7801	205568	57913
7802	205589	57885
7803	205616	57859
7804	205639	57832
7805	205664	57805
7806	205692	57779
7807	205718	57752
7808	205743	57726
7809	205767	57699
7810	205796	57673
7811	205820	57646
7812	205850	57621
7813	205876	57594
7814	205903	57568
7815	205927	57541
7816	205952	57514
7817	205975	57487
7818	206005	57462
7819	206030	57435
7820	206058	57409
7821	206081	57382
7822	206106	57355
7823	206131	57329
7824	206157	57302
7825	206184	57276
7826	206208	57249
7827	206234	57223
7828	206261	57196
7829	206285	57169
7830	206309	57142
7831	206338	57117
7832	206363	57090
7833	206388	57063
7834	206413	57036
7835	206442	57011
7836	206469	56985
7837	206493	56958
7838	206518	56931
7839	206542	56904
7840	206566	56877
7841	206589	56850
7842	206615	56823
7843	206642	56797
7844	206666	56770
7845	206691	56743
7846	206714	56716
7847	206739	56690
7848	206763	56663
7849	206788	56636
7850	206814	56609
7851	206841	56583
7852	206867	56557
7853	206891	56530
7854	206916	56503
7855	206938	56476
7856	206964	56449
7857	206989	56422
7858	207012	56395
7859	207042	56370
7860	207073	56345
7861	207100	56319
7862	207127	56293
7863	207153	56266
7864	207174	56238
7865	207202	56212
7866	207225	56185
7867	207253	56159
7868	207282	56133
7869	207303	56106
7870	207329	56079
7871	207356	56053
7872	207380	56026
7873	207404	55999
7874	207428	55972
7875	207452	55945
7876	207475	55918
7877	207502	55892
7878	207527	55865
7879	207552	55838
7880	207580	55813
7881	207605	55786
7882	207630	55759
7883	207654	55732
7884	207682	55706
7885	207708	55680
7886	207732	55653
7887	207759	55627
7888	207785	55600
7889	207810	55574
7890	207836	55547
7891	207863	55521
7892	207887	55494
7893	207913	55468
7894	207940	55441
7895	207967	55415
7896	207992	55389
7897	208018	55362
7898	208048	55337
7899	208077	55311
7900	208101	55284
7901	208128	55258
7902	208156	55232
7903	208181	55205
7904	208205	55178
7905	208228	55151
7906	208250	55124
7907	208276	55098
7908	208302	55071
7909	208328	55045
7910	208357	55019
7911	208382	54992
7912	208408	54966
7913	208437	54940
7914	208461	54913
7915	208484	54886
7916	208512	54860
7917	208541	54834
7918	208566	54808
7919	208590	54781
7920	208615	54754
7921	208640	54727
7922	208665	54701
7923	208688	54674
7924	208714	54647
7925	208735	54619
7926	208761	54593
7927	208788	54567
7928	208813	54540
7929	208834	54512
7930	208860	54486
7931	208882	54459
7932	208911	54433
7933	208932	54405
7934	208961	54379
7935	208986	54353
7936	209010	54326
7937	209036	54299
7938	209059	54272
7939	209088	54247
7940	209116	54221
7941	209147	54196
7942	209179	54171
7943	209207	54145
7944	209232	54118
7945	209254	54091
7946	209278	54064
7947	209308	54038
7948	209334	54012
7949	209359	53985
7950	209382	53958
7951	209409	53932
7952	209434	53905
7953	209458	53878
7954	209488	53853
7955	209515	53827
7956	209539	53800
7957	209565	53773
7958	209589	53747
7959	209615	53720
7960	209640	53693
7961	209669	53668
7962	209695	53641
7963	209723	53615
7964	209752	53590
7965	209779	53563
7966	209806	53537
7967	209831	53511
7968	209854	53484
7969	209884	53458
7970	209909	53432
7971	209935	53405
7972	209959	53378
7973	209982	53351
7974	210009	53325
7975	210036	53299
7976	210063	53272
7977	210091	53246
7978	210119	53221
7979	210143	53194
7980	210167	53167
7981	210189	53139
7982	210212	53112
7983	210240	53086
7984	210267	53060
7985	210290	53033
7986	210315	53006
7987	210338	52979
7988	210363	52952
7989	210389	52926
7990	210417	52900
7991	210446	52874
7992	210473	52848
7993	210499	52822
7994	210530	52797
7995	210561	52772
7996	210584	52744
7997	210609	52718
7998	210635	52691
7999	210663	52665
8000	210683	52638
8001	210711	52612
8002	210736	52585
8003	210757	52557
8004	210784	52531
8005	210809	52504
8006	210830	52477
8007	210860	52451
8008	210886	52425
8009	210910	52398
8010	210936	52371
8011	210963	52345
8012	210990	52319
8013	211015	52292
8014	211041	52266
8015	211065	52239
8016	211092	52213
8017	211116	52186
8018	211141	52159
8019	211166	52133
8020	211194	52107
8021	211221	52081
8022	211250	52055
8023	211276	52029
8024	211301	52002
8025	211330	51976
8026	211359	51951
8027	211387	51925
8028	211413	51898
8029	211439	51872
8030	211465	51845
8031	211491	51819
8032	211517	51793
8033	211540	51766
8034	211566	51739
8035	211595	51713
8036	211621	51687
8037	211648	51661
8038	211670	51634
8039	211696	51607
8040	211720	51580
8041	211747	51554
8042	211772	51527
8043	211797	51501
8044	211824	51474
8045	211853	51449
8046	211879	51422
8047	211903	51396
8048	211925	51368
8049	211954	51343
8050	211980	51316
8051	212005	51289
8052	212031	51263
8053	212059	51237
8054	212091	51212
8055	212115	51185
8056	212140	51159
8057	212166	51132
8058	212191	51105
8059	212218	51079
8060	212240	51052
8061	212261	51025
8062	212286	50998
8063	212309	50971
8064	212332	50944
8065	212357	50917
8066	212382	50890
8067	212412	50865
8068	212435	50838
8069	212461	50811
8070	212484	50784
8071	212509	50757
8072	212535	50731
8073	212560	50704
8074	212581	50677
8075	212605	50650
8076	212626	50622
8077	212650	50596
8078	212677	50569
8079	212703	50543
8080	212730	50517
8081	212756	50490
8082	212782	50464
8083	212807	50437
8084	212833	50411
8085	212861	50385
8086	212889	50359
8087	212914	50332
8088	212943	50307
8089	212969	50280
8090	212994	50254
8091	213019	50227
8092	213042	50200
8093	213069	50174
8094	213096	50148
8095	213122	50121
8096	213148	50095
8097	213176	50069
8098	213202	50043
8099	213228	50016
8100	213251	49989
8101	213276	49962
8102	213302	49936
8103	213332	49910
8104	213360	49885
8105	213386	49858
8106	213415	49832
8107	213445	49807
8108	213471	49781
8109	213496	49754
8110	213525	49728
8111	213552	49702
8112	213579	49676
8113	213605	49649
8114	213630	49623
8115	213657	49597
8116	213680	49570
8117	213704	49543
8118	213732	49517
8119	213758	49490
8120	213785	49464
8121	213807	49437
8122	213835	49411
8123	213857	49384
8124	213887	49358
8125	213909	49331
8126	213937	49305
8127	213963	49279
8128	213988	49252
8129	214010	49225
8130	214035	49198
8131	214064	49172
8132	214086	49145
8133	214114	49119
8134	214137	49092
8135	214168	49067
8136	214191	49040
8137	214218	49013
8138	214242	48986
8139	214268	48960
8140	214296	48934
8141	214325	48908
8142	214350	48882
8143	214376	48855
8144	214404	48829
8145	214426	48802
8146	214449	48775
8147	214473	48748
8148	214496	48721
8149	214522	48695
8150	214549	48669
8151	214578	48643
8152	214608	48617
8153	214634	48591
8154	214657	48564
8155	214684	48538
8156	214712	48512
8157	214733	48484
8158	214760	48458
8159	214787	48432
8160	214809	48405
8161	214836	48379
8162	214865	48353
8163	214892	48327
8164	214915	48300
8165	214938	48273
8166	214963	48246
8167	214995	48221
8168	215019	48194
8169	215043	48167
8170	215068	48141
8171	215095	48114
8172	215120	48088
8173	215148	48062
8174	215171	48035
8175	215198	48009
8176	215225	47983
8177	215255	47957
8178	215281	47931
8179	215303	47903
8180	215327	47876
8181	215351	47850
8182	215379	47823
8183	215407	47798
8184	215431	47771
8185	215457	47744
8186	215484	47718
8187	215512	47692
8188	215540	47666
8189	215564	47640
8190	215588	47613
8191	215616	47587
8192	215643	47560
8193	215674	47535
8194	215701	47509
8195	215729	47483
8196	215755	47457
8197	215777	47429
8198	215804	47403
8199	215831	47377
8200	215860	47351
8201	215887	47325
8202	215916	47300
8203	215940	47273
8204	215962	47245
8205	215987	47219
8206	216015	47193
8207	216039	47166
8208	216066	47140
8209	216092	47113
8210	216116	47087
8211	216144	47061
8212	216168	47034
8213	216194	47007
8214	216220	46981
8215	216244	46954
8216	216270	46928
8217	216295	46901
8218	216318	46874
8219	216343	46848
8220	216369	46821
8221	216395	46795
8222	216423	46769
8223	216452	46743
8224	216475	46716
8225	216506	46691
8226	216532	46664
8227	216559	46638
8228	216585	46612
8229	216613	46586
8230	216643	46560
8231	216670	46534
8232	216694	46507
8233	216721	46481
8234	216747	46455
8235	216771	46428
8236	216795	46401
8237	216823	46375
8238	216850	46349
8239	216876	46323
8240	216900	46296
8241	216924	46269
8242	216950	46243
8243	216977	46217
8244	217008	46191
8245	217035	46165
8246	217064	46139
8247	217091	46113
8248	217117	46087
8249	217145	46061
8250	217173	46035
8251	217197	46008
8252	217220	45981
8253	217242	45954
8254	217270	45928
8255	217296	45901
8256	217325	45875
8257	217352	45849
8258	217380	45823
8259	217406	45797
8260	217432	45771
8261	217458	45744
8262	217484	45718
8263	217511	45692
8264	217539	45666
8265	217569	45640
8266	217593	45613
8267	217620	45587
8268	217647	45561
8269	217675	45535
8270	217699	45508
8271	217721	45481
8272	217748	45455
8273	217775	45429
8274	217803	45403
8275	217824	45375
8276	217851	45349
8277	217878	45323
8278	217903	45296
8279	217928	45270
8280	217953	45243
8281	217977	45216
8282	217999	45189
8283	218028	45163
8284	218056	45137
8285	218083	45111
8286	218105	45084
8287	218135	45058
8288	218163	45032
8289	218188	45006
8290	218212	44979
8291	218241	44953
8292	218267	44927
8293	218294	44901
8294	218320	44874
8295	218346	44848
8296	218375	44822
8297	218406	44797
8298	218432	44770
8299	218457	44744
8300	218483	44717
8301	218509	44691
8302	218536	44665
8303	218563	44639
8304	218592	44613
8305	218621	44587
8306	218647	44561
8307	218671	44534
8308	218697	44507
8309	218725	44482
8310	218750	44455
8311	218774	44428
8312	218802	44402
8313	218825	44375
8314	218850	44349
8315	218874	44322
8316	218900	44296
8317	218925	44269
8318	218956	44243
8319	218981	44217
8320	219007	44191
8321	219034	44164
8322	219058	44138
8323	219087	44112
8324	219112	44085
8325	219141	44059
8326	219163	44032
8327	219195	44007
8328	219225	43981
8329	219248	43954
8330	219269	43927
8331	219293	43900
8332	219316	43873
8333	219343	43847
8334	219371	43821
8335	219400	43795
8336	219425	43769
8337	219446	43741
8338	219472	43715
8339	219499	43689
8340	219525	43663
8341	219547	43635
8342	219574	43609
8343	219599	43583
8344	219622	43556
8345	219648	43529
8346	219673	43503
8347	219698	43476
8348	219723	43449
8349	219747	43423
8350	219774	43397
8351	219800	43370
8352	219828	43344
8353	219854	43318
8354	219882	43292
8355	219909	43266
8356	219932	43239
8357	219958	43212
8358	219981	43185
8359	220004	43158
8360	220030	43132
8361	220059	43106
8362	220086	43080
8363	220113	43054
8364	220138	43027
8365	220161	43000
8366	220185	42973
8367	220212	42947
8368	220236	42920
8369	220264	42895
8370	220289	42868
8371	220310	42841
8372	220338	42815
8373	220367	42789
8374	220394	42763
8375	220421	42737
8376	220445	42710
8377	220474	42684
8378	220505	42658
8379	220534	42633
8380	220561	42606
8381	220588	42580
8382	220615	42554
8383	220645	42528
8384	220673	42503
8385	220699	42476
8386	220723	42449
8387	220753	42424
8388	220778	42397
8389	220805	42371
8390	220829	42344
8391	220853	42317
8392	220881	42292
8393	220907	42265
8394	220938	42240
8395	220964	42213
8396	220990	42187
8397	221015	42160
8398	221041	42134
8399	221068	42108
8400	221092	42081
8401	221118	42055
8402	221143	42028
8403	221168	42002
8404	221192	41975
8405	221218	41948
8406	221240	41921
8407	221266	41895
8408	221293	41869
8409	221319	41842
8410	221348	41817
8411	221373	41790
8412	221401	41764
8413	221428	41738
8414	221453	41711
8415	221476	41684
8416	221501	41658
8417	221526	41631
8418	221555	41605
8419	221577	41578
8420	221602	41552
8421	221627	41525
8422	221654	41499
8423	221681	41473
8424	221704	41446
8425	221732	41420
8426	221760	41394
8427	221787	41367
8428	221809	41340
8429	221832	41313
8430	221857	41287
8431	221885	41261
8432	221910	41234
8433	221937	41208
8434	221958	41181
8435	221985	41155
8436	222013	41129
8437	222038	41102
8438	222064	41076
8439	222087	41049
8440	222107	41021
8441	222134	40995
8442	222159	40969
8443	222190	40943
8444	222218	40917
8445	222246	40891
8446	222269	40864
8447	222294	40838
8448	222320	40811
8449	222348	40785
8450	222373	40759
8451	222394	40732
8452	222425	40706
8453	222450	40679
8454	222477	40653
8455	222503	40627
8456	222531	40601
8457	222553	40574
8458	222580	40548
8459	222603	40521
8460	222627	40494
8461	222651	40467
8462	222675	40440
8463	222700	40414
8464	222726	40388
8465	222754	40362
8466	222776	40335
8467	222801	40308
8468	222829	40282
8469	222854	40255
8470	222879	40229
8471	222906	40203
8472	222932	40176
8473	222956	40150
8474	222982	40123
8475	223009	40097
8476	223035	40071
8477	223060	40044
8478	223087	40018
8479	223111	39991
8480	223140	39965
8481	223165	39939
8482	223188	39912
8483	223214	39886
8484	223237	39859
8485	223261	39832
8486	223286	39805
8487	223310	39779
8488	223338	39753
8489	223366	39727
8490	223396	39701
8491	223422	39675
8492	223446	39648
8493	223472	39622
8494	223498	39595
8495	223525	39569
8496	223550	39542
8497	223577	39516
8498	223595	39488
8499	223620	39462
8500	223646	39436
8501	223674	39410
8502	223702	39384
8503	223727	39357
8504	223755	39331
8505	223781	39305
8506	223811	39279
8507	223833	39252
8508	223857	39225
8509	223881	39199
8510	223905	39172
8511	223930	39145
8512	223955	39119
8513	223982	39093
8514	224010	39066
8515	224035	39040
8516	224057	39013
8517	224086	38987
8518	224114	38961
8519	224140	38935
8520	224169	38909
8521	224198	38883
8522	224227	38857
8523	224252	38831
8524	224278	38804
8525	224306	38778
8526	224331	38752
8527	224354	38725
8528	224377	38698
8529	224399	38671
8530	224419	38643
8531	224441	38616
8532	224470	38591
8533	224493	38564
8534	224521	38538
8535	224545	38511
8536	224576	38486
8537	224601	38459
8538	224630	38433
8539	224656	38407
8540	224680	38380
8541	224705	38354
8542	224729	38327
8543	224751	38300
8544	224777	38274
8545	224800	38247
8546	224827	38220
8547	224852	38194
8548	224879	38168
8549	224903	38141
8550	224927	38114
8551	224952	38088
8552	224979	38062
8553	225006	38036
8554	225036	38010
8555	225062	37983
8556	225088	37957
8557	225112	37930
8558	225139	37904
8559	225162	37877
8560	225190	37851
8561	225216	37825
8562	225247	37799
8563	225273	37773
8564	225298	37747
8565	225322	37720
8566	225353	37694
8567	225378	37668
8568	225404	37641
8569	225427	37615
8570	225454	37588
8571	225484	37563
8572	225515	37537
8573	225540	37511
8574	225568	37485
8575	225592	37458
8576	225620	37432
8577	225644	37405
8578	225672	37379
8579	225697	37353
8580	225725	37327
8581	225753	37301
8582	225777	37274
8583	225801	37247
8584	225828	37221
8585	225856	37195
8586	225879	37168
8587	225909	37142
8588	225937	37116
8589	225962	37090
8590	225986	37063
8591	226016	37038
8592	226040	37011
8593	226066	36985
8594	226093	36958
8595	226119	36932
8596	226147	36906
8597	226173	36880
8598	226202	36854
8599	226228	36827
8600	226258	36802
8601	226285	36775
8602	226312	36749
8603	226335	36722
8604	226360	36696
8605	226388	36670
8606	226415	36644
8607	226441	36617
8608	226467	36591
8609	226486	36564
8610	226510	36537
8611	226536	36510
8612	226561	36484
8613	226589	36458
8614	226615	36432
8615	226643	36406
8616	226666	36379
8617	226687	36352
8618	226711	36325
8619	226738	36299
8620	226766	36273
8621	226793	36247
8622	226822	36221
8623	226849	36194
8624	226872	36168
8625	226899	36141
8626	226925	36115
8627	226952	36089
8628	226978	36062
8629	227003	36036
8630	227026	36009
8631	227050	35982
8632	227077	35956
8633	227103	35930
8634	227129	35904
8635	227153	35877
8636	227179	35851
8637	227203	35824
8638	227233	35798
8639	227260	35772
8640	227287	35746
8641	227317	35720
8642	227346	35694
8643	227377	35669
8644	227405	35643
8645	227432	35616
8646	227459	35590
8647	227488	35564
8648	227510	35537
8649	227532	35510
8650	227558	35484
8651	227582	35457
8652	227608	35431
8653	227633	35405
8654	227661	35378
8655	227686	35352
8656	227710	35325
8657	227740	35299
8658	227765	35273
8659	227789	35246
8660	227817	35220
8661	227844	35194
8662	227869	35168
8663	227896	35141
8664	227922	35115
8665	227945	35088
8666	227967	35061
8667	227990	35034
8668	228019	35009
8669	228043	34982
8670	228072	34956
8671	228100	34930
8672	228125	34903
8673	228153	34877
8674	228176	34851
8675	228203	34824
8676	228229	34798
8677	228254	34772
8678	228278	34745
8679	228301	34718
8680	228328	34692
8681	228351	34665
8682	228378	34639
8683	228410	34613
8684	228438	34587
8685	228465	34561
8686	228493	34535
8687	228522	34509
8688	228546	34483
8689	228570	34456
8690	228590	34429
8691	228618	34403
8692	228643	34376
8693	228669	34350
8694	228696	34324
8695	228723	34298
8696	228750	34271
8697	228773	34244
8698	228802	34219
8699	228833	34193
8700	228853	34166
8701	228879	34139
8702	228907	34113
8703	228934	34087
8704	228960	34061
8705	228981	34034
8706	229008	34008
8707	229036	33981
8708	229058	33955
8709	229087	33929
8710	229108	33902
8711	229133	33875
8712	229160	33849
8713	229189	33823
8714	229216	33797
8715	229248	33771
8716	229270	33744
8717	229293	33718
8718	229318	33691
8719	229344	33665
8720	229368	33638
8721	229395	33612
8722	229420	33585
8723	229443	33559
8724	229466	33532
8725	229492	33506
8726	229512	33478
8727	229535	33452
8728	229559	33425
8729	229585	33399
8730	229610	33372
8731	229632	33345
8732	229657	33319
8733	229681	33292
8734	229707	33266
8735	229730	33239
8736	229753	33212
8737	229776	33185
8738	229805	33159
8739	229831	33133
8740	229853	33106
8741	229879	33080
8742	229901	33053
8743	229923	33026
8744	229951	33000
8745	229976	32973
8746	230001	32947
8747	230028	32921
8748	230057	32895
8749	230079	32868
8750	230104	32842
8751	230131	32815
8752	230152	32788
8753	230175	32761
8754	230201	32735
8755	230224	32708
8756	230249	32682
8757	230275	32656
8758	230304	32630
8759	230332	32604
8760	230354	32577
8761	230379	32550
8762	230402	32524
8763	230424	32497
8764	230448	32470
8765	230476	32444
8766	230504	32418
8767	230532	32392
8768	230560	32366
8769	230585	32339
8770	230611	32313
8771	230640	32287
8772	230667	32261
8773	230694	32235
8774	230718	32208
8775	230743	32182
8776	230767	32155
8777	230797	32129
8778	230820	32102
8779	230847	32076
8780	230873	32050
8781	230900	32024
8782	230923	31997
8783	230944	31970
8784	230966	31943
8785	230990	31916
8786	231018	31890
8787	231045	31864
8788	231074	31838
8789	231098	31812
8790	231120	31785
8791	231145	31758
8792	231171	31732
8793	231201	31706
8794	231230	31680
8795	231260	31655
8796	231288	31628
8797	231314	31602
8798	231342	31576
8799	231371	31550
8800	231392	31523
8801	231419	31497
8802	231445	31471
8803	231472	31444
8804	231500	31418
8805	231529	31392
8806	231552	31366
8807	231578	31339
8808	231603	31313
8809	231629	31287
8810	231657	31261
8811	231686	31235
8812	231712	31208
8813	231737	31182
8814	231762	31155
8815	231789	31129
8816	231814	31103
8817	231839	31076
8818	231864	31050
8819	231889	31023
8820	231915	30997
8821	231940	30971
8822	231968	30944
8823	231995	30918
8824	232018	30891
8825	232043	30865
8826	232071	30839
8827	232096	30812
8828	232120	30786
8829	232148	30760
8830	232175	30734
8831	232203	30708
8832	232226	30681
8833	232250	30654
8834	232279	30628
8835	232304	30602
8836	232329	30575
8837	232354	30549
8838	232380	30523
8839	232406	30496
8840	232430	30470
8841	232458	30444
8842	232483	30417
8843	232504	30390
8844	232531	30364
8845	232556	30338
8846	232585	30312
8847	232611	30285
8848	232635	30259
8849	232663	30233
8850	232692	30207
8851	232719	30180
8852	232740	30154
8853	232766	30127
8854	232791	30101
8855	232816	30074
8856	232846	30048
8857	232876	30023
8858	232905	29997
8859	232931	29970
8860	232955	29944
8861	232983	29918
8862	233007	29891
8863	233036	29865
8864	233060	29839
8865	233086	29812
8866	233114	29786
8867	233141	29760
8868	233164	29733
8869	233188	29707
8870	233211	29680
8871	233238	29654
8872	233262	29627
8873	233285	29601
8874	233314	29575
8875	233339	29548
8876	233364	29522
8877	233394	29496
8878	233426	29470
8879	233451	29444
8880	233484	29418
8881	233513	29392
8882	233538	29366
8883	233565	29340
8884	233590	29313
8885	233615	29287
8886	233642	29261
8887	233668	29234
8888	233692	29208
8889	233716	29181
8890	233740	29155
8891	233764	29128
8892	233789	29102
8893	233815	29075
8894	233842	29049
8895	233867	29023
8896	233894	28996
8897	233921	28970
8898	233951	28944
8899	233975	28918
8900	234002	28892
8901	234028	28865
8902	234054	28839
8903	234078	28812
8904	234104	28786
8905	234130	28760
8906	234156	28733
8907	234180	28707
8908	234206	28681
8909	234234	28655
8910	234266	28629
8911	234291	28602
8912	234317	28576
8913	234344	28550
8914	234365	28523
8915	234389	28496
8916	234418	28470
8917	234439	28443
8918	234465	28417
8919	234488	28391
8920	234514	28364
8921	234540	28338
8922	234569	28312
8923	234595	28285
8924	234625	28260
8925	234650	28233
8926	234675	28207
8927	234704	28181
8928	234727	28154
8929	234753	28128
8930	234781	28102
8931	234804	28075
8932	234827	28048
8933	234850	28022
8934	234877	27996
8935	234903	27969
8936	234930	27943
8937	234953	27916
8938	234978	27890
8939	235003	27863
8940	235031	27837
8941	235054	27811
8942	235076	27784
8943	235101	27757
8944	235133	27732
8945	235156	27705
8946	235183	27679
8947	235205	27652
8948	235230	27626
8949	235253	27599
8950	235279	27573
8951	235302	27546
8952	235327	27520
8953	235354	27493
8954	235380	27467
8955	235404	27441
8956	235427	27414
8957	235456	27388
8958	235482	27362
8959	235508	27335
8960	235534	27309
8961	235562	27283
8962	235587	27256
8963	235612	27230
8964	235633	27203
8965	235657	27177
8966	235678	27150
8967	235703	27123
8968	235725	27097
8969	235749	27070
8970	235775	27044
8971	235803	27018
8972	235830	26991
8973	235852	26965
8974	235878	26938
8975	235900	26912
8976	235921	26885
8977	235946	26858
8978	235969	26831
8979	235997	26805
8980	236027	26780
8981	236050	26753
8982	236075	26727
8983	236102	26700
8984	236128	26674
8985	236154	26648
8986	236179	26621
8987	236205	26595
8988	236228	26568
8989	236255	26542
8990	236285	26516
8991	236310	26490
8992	236335	26463
8993	236358	26437
8994	236379	26410
8995	236406	26384
8996	236429	26357
8997	236460	26331
8998	236485	26305
8999	236512	26279
9000	236539	26252
9001	236564	26226
9002	236590	26200
9003	236615	26173
9004	236640	26147
9005	236667	26121
9006	236695	26095
9007	236723	26069
9008	236747	26042
9009	236771	26015
9010	236796	25989
9011	236825	25963
9012	236852	25937
9013	236874	25910
9014	236896	25883
9015	236921	25857
9016	236950	25831
9017	236978	25805
9018	237004	25779
9019	237030	25752
9020	237058	25726
9021	237083	25700
9022	237111	25674
